transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FTRLGSUYGWQ,2023-09-14 21:08:48.026383,Permata,3292788845,1228491.0,408.0,Need Confirmation,0,7235977
FTVAJSLKLDT,2022-12-06 21:08:48.030964,LinkAja,5751497003,3178602.0,242.0,Success,1500,7322424
FTTHVRNIEPG,2022-10-25 21:08:48.035464,BNI,3808083816,1260854.0,614.0,Processed,1500,2062498
FTRKRZURSOC,2023-04-20 21:08:48.040719,Mandiri,1192835533,4054064.0,888.0,Checking,1500,1403838
FTZOCKYXEBR,2022-06-14 21:08:48.046174,Ovo,3485029678,1775724.0,828.0,Cancelled,0,4578856
FTOSBDFASZV,2022-11-14 21:08:48.051178,LinkAja,8954907312,3053011.0,188.0,Success,0,7200561
FTEIMYLSQTM,2023-04-22 21:08:48.056178,Mandiri,5842813061,1379640.0,711.0,Processed,1500,4578856
FTZSXXTMGQF,2022-07-08 21:08:48.060254,Muamalat,3243426322,1357095.0,599.0,Cancelled,0,6649615
FTCRHKLNATE,2023-01-29 21:08:48.065254,LinkAja,8718049370,4320074.0,728.0,Need Confirmation,0,6649615
FTLWZPPTELX,2024-03-21 21:08:48.070259,BNI,7822516500,89451.0,193.0,Cancelled,1500,7265195
FTVBEHMSRQX,2023-05-05 21:08:48.075253,Gopay,6409284348,2376789.0,250.0,Failed,1500,3408650
FTHXZXOYBPK,2024-02-14 21:08:48.080325,BSI,6799211596,1094483.0,320.0,Failed,1500,5885633
FTVELFVXNRT,2023-06-07 21:08:48.085332,JAGO,4459398084,4743014.0,753.0,Checking,0,1325863
FTCKKBPDFWI,2022-10-09 21:08:48.090258,Permata,9552699966,2968220.0,355.0,Need Confirmation,1500,8497477
FTAMVZTWVYI,2023-06-14 21:08:48.095254,Seabank,9087168210,503115.0,542.0,Checking,0,4965362
FTNBTEQWJQO,2022-12-10 21:08:48.100168,LinkAja,4921538620,2805841.0,859.0,Need Confirmation,0,4599313
FTVAIBAGWVM,2023-03-26 21:08:48.106168,Dana,3809957498,3979400.0,292.0,Need Confirmation,1500,5804069
FTPHCFWFUYD,2023-08-03 21:08:48.111169,Dana,9496402258,565545.0,775.0,Failed,0,9682599
FTCRLESCARS,2023-08-23 21:08:48.116667,Shopeepay,7281091092,1918581.0,123.0,Failed,0,3074505
FTHZVIPKDXM,2024-05-10 21:08:48.121663,Seabank,7277367387,2501395.0,369.0,Failed,1500,3915287
FTPHXBIDHCZ,2023-09-17 21:08:48.128279,Shopeepay,1255326093,3404537.0,974.0,Need Confirmation,0,8497477
FTIYOVXJFVK,2022-05-25 21:08:48.133592,Shopeepay,5712806136,2336330.0,134.0,Failed,0,7322424
FTNRJGTSGHE,2023-05-19 21:08:48.137518,BSI,3534108305,3997082.0,108.0,Processed,0,1256105
FTOLEGHZYFU,2024-01-03 21:08:48.141603,Ovo,3051332373,2156173.0,74.0,Need Confirmation,0,3707886
FTNJNBOLLXR,2023-07-14 21:08:48.146363,Shopeepay,4101616095,493562.0,347.0,Failed,1500,5655096
FTNMHZUKLTA,2022-05-31 21:08:48.150368,Ovo,1132561762,2035991.0,395.0,Cancelled,1500,3707886
FTQRCXLSMYF,2024-02-19 21:08:48.155443,Mandiri,7597413109,2109870.0,170.0,Success,0,4451779
FTNCMKJKWRE,2023-01-30 21:08:48.161007,BSI,5703572193,4452968.0,490.0,Failed,1500,2488319
FTSMVZGXLMF,2024-04-15 21:08:48.164358,JAGO,3494386928,3039825.0,686.0,Cancelled,0,6607671
FTXANUESNEK,2024-03-29 21:08:48.168288,Permata,5731101783,1482922.0,193.0,Need Confirmation,1500,8284055
FTVWCIMSFDE,2023-12-04 21:08:48.173287,BSI,4543551761,2391458.0,786.0,Need Confirmation,0,5025974
FTPHWLVLHVL,2023-06-26 21:08:48.179320,Seabank,5728743699,4157790.0,693.0,Need Confirmation,0,6107905
FTMJTHYZAJP,2024-05-07 21:08:48.183358,Gopay,2569305713,2348043.0,869.0,Success,0,7602999
FTGRRRTWVOT,2023-06-17 21:08:48.188360,Maybank,6867098261,2469372.0,430.0,Processed,0,9726509
FTOWZYQXLJO,2023-09-23 21:08:48.192869,BNI,1300476540,3522419.0,166.0,Failed,0,2134731
FTBKUIRSTVT,2023-01-08 21:08:48.196862,BCA,5504812705,280643.0,671.0,Processed,0,4965362
FTYRUQVRSSS,2022-06-26 21:08:48.201970,Permata,7825415970,1653620.0,607.0,Checking,1500,8497477
FTWODRCUKKN,2023-06-23 21:08:48.207016,Seabank,5429500795,4259910.0,116.0,Need Confirmation,0,6516326
FTJKIHBUUAA,2023-10-08 21:08:48.212090,Gopay,9000403479,3975631.0,840.0,Need Confirmation,1500,4476775
FTHDCHDYDZM,2024-04-18 21:08:48.218020,JAGO,8849350900,2435548.0,937.0,Processed,0,7265195
FTCIJFDAKLF,2023-12-30 21:08:48.222930,Dana,3133443821,1959272.0,405.0,Cancelled,0,6649615
FTMGLEFBMJP,2023-06-11 21:08:48.227264,Mandiri,3265170998,1308615.0,295.0,Cancelled,0,7780649
FTJTJCFDVGY,2024-02-28 21:08:48.231272,Mandiri,7769683037,1048204.0,729.0,Cancelled,1500,4218102
FTFPAGOYSPF,2023-07-07 21:08:48.235930,Gopay,1581662478,3306755.0,902.0,Failed,1500,3149445
FTZLYCWGESC,2022-09-14 21:08:48.241162,Gopay,3014971455,858284.0,717.0,Checking,0,8020048
FTKWCNWJSYH,2022-09-27 21:08:48.246231,Muamalat,2260301668,1252388.0,821.0,Need Confirmation,0,4578856
FTSJXEOGIMJ,2024-05-13 21:08:48.251158,Shopeepay,2670741628,1494981.0,709.0,Need Confirmation,0,6275968
FTOKTMCJVIM,2024-04-16 21:08:48.256713,BJB,4817566242,2988763.0,930.0,Need Confirmation,0,2062498
FTFFOVVANGU,2023-12-23 21:08:48.260881,BSI,8418756989,1668570.0,762.0,Failed,0,8020048
FTYIJCVXKQB,2023-07-08 21:08:48.265950,Muamalat,6717429374,3224728.0,203.0,Success,0,5025974
FTWCDFWDRZN,2023-06-24 21:08:48.270876,Mandiri,5928629756,2093918.0,557.0,Cancelled,1500,4599313
FTCECONDIFH,2023-08-13 21:08:48.275877,Muamalat,4696507893,437255.0,811.0,Cancelled,0,2488319
FTBPSYRRJGK,2023-06-11 21:08:48.279877,Dana,1626115209,798340.0,846.0,Processed,1500,1796116
FTOKGMZPPOT,2023-01-17 21:08:48.285457,Shopeepay,1663398724,3556442.0,686.0,Processed,0,6477391
FTMVJQMYOAM,2023-08-19 21:08:48.288483,LinkAja,8594051651,4631397.0,531.0,Failed,0,3094327
FTSQRLYJQKG,2023-09-12 21:08:48.293482,Gopay,8496389873,1258777.0,824.0,Checking,0,8627508
FTOQVRRCJRL,2022-10-04 21:08:48.298482,JAGO,2350683127,3831241.0,771.0,Need Confirmation,0,3149445
FTLUCUUAPOP,2023-06-04 21:08:48.303555,Seabank,7125173322,3033270.0,557.0,Cancelled,1500,4332718
FTBLREWSLWF,2022-12-07 21:08:48.307482,Dana,3888818673,2760278.0,752.0,Cancelled,1500,2324037
FTREYDKSHVZ,2022-10-28 21:08:48.312485,BCA,6596563994,3340356.0,423.0,Need Confirmation,0,9431422
FTXAHQJBBGX,2024-04-28 21:08:48.316482,BNI,3341136032,4676640.0,984.0,Need Confirmation,0,8003653
FTCMKBAGGVJ,2023-01-05 21:08:48.320482,Dana,8745560389,2035125.0,675.0,Failed,1500,7582581
FTASFOFWMGJ,2022-10-07 21:08:48.325483,Muamalat,8596507549,2431841.0,629.0,Processed,0,9431422
FTSMRYZAQGO,2023-09-23 21:08:48.329483,Mandiri,3835673507,2467281.0,919.0,Cancelled,1500,4451779
FTDPNUBBJUB,2024-03-29 21:08:48.334784,Maybank,7806180905,2185367.0,91.0,Failed,0,8557757
FTQODGQGAHQ,2022-12-29 21:08:48.339712,Dana,3731144159,1536666.0,436.0,Cancelled,1500,3074505
FTXXWDSXZZL,2023-02-12 21:08:48.343712,LinkAja,2538835804,3956351.0,125.0,Need Confirmation,0,8420980
FTWMOFKPFGO,2023-01-20 21:08:48.348611,LinkAja,7623138631,2457712.0,781.0,Processed,1500,9726509
FTPECMZREPS,2023-10-01 21:08:48.353611,Gopay,5661490690,135564.0,666.0,Cancelled,0,9682599
FTTUCLATLBY,2023-07-01 21:08:48.357611,Ovo,3007526953,2564757.0,867.0,Failed,0,4912283
FTYFYDJKHYJ,2023-06-11 21:08:48.362772,BSI,3745761223,387513.0,870.0,Need Confirmation,0,1403838
FTQPLFEWMTR,2022-09-05 21:08:48.367887,Dana,6636567222,1895835.0,385.0,Success,1500,7833952
FTAAJRGWEFU,2023-11-11 21:08:48.371960,BNI,2334089285,2990102.0,437.0,Processed,0,8695525
FTGCYLPWDQI,2022-05-22 21:08:48.376960,Shopeepay,4516065977,4716853.0,740.0,Cancelled,1500,2488319
FTHEEOQCHQX,2023-01-06 21:08:48.381189,Seabank,9748288025,675871.0,873.0,Need Confirmation,0,5849842
FTUEACKYWSI,2023-02-11 21:08:48.386260,BSI,8309307497,407048.0,967.0,Checking,0,8834085
FTWQOTKMKDI,2022-05-19 21:08:48.390264,Mandiri,9092046363,4646515.0,573.0,Need Confirmation,0,7192899
FTBPGDWYOJF,2022-08-22 21:08:48.395235,LinkAja,5811763067,2158385.0,574.0,Processed,1500,6923812
FTMGTYAZAHM,2024-04-11 21:08:48.399798,JAGO,1864589471,3291965.0,620.0,Processed,1500,4965362
FTPCVRLEJRF,2022-11-02 21:08:48.403727,Muamalat,9564761501,1416433.0,193.0,Processed,1500,5025974
FTEPZIXADQF,2022-11-16 21:08:48.409303,Gopay,8928955159,99892.0,573.0,Checking,1500,7265195
FTQSATLVPJS,2022-10-13 21:08:48.413958,BSI,3563085761,1317331.0,596.0,Need Confirmation,1500,2062498
FTIARXMSMAB,2023-04-18 21:08:48.418887,JAGO,6962830020,1574638.0,703.0,Cancelled,0,2927077
FTQCNRNQWDT,2022-06-12 21:08:48.423887,JAGO,3624598973,3493437.0,377.0,Failed,0,3094327
FTXAPCAJEXD,2023-10-20 21:08:48.428963,Shopeepay,5074030975,2635813.0,439.0,Need Confirmation,1500,7235977
FTRMHTLEDZJ,2023-02-16 21:08:48.433902,Seabank,6640350316,4462960.0,428.0,Need Confirmation,0,5239074
FTJTTNENLWH,2023-12-06 21:08:48.438958,Shopeepay,2175177288,2903324.0,655.0,Cancelled,0,8956397
FTWJRYXAPIY,2022-10-07 21:08:48.443889,BNI,9910840623,1769665.0,366.0,Checking,0,8557757
FTUSPVPINDZ,2023-03-12 21:08:48.448958,Seabank,2126026980,349462.0,645.0,Processed,1500,1514016
FTCDEUGOKCO,2022-12-06 21:08:48.452959,BNI,3210993220,3735610.0,107.0,Success,0,7347132
FTQRITUYHFV,2023-05-29 21:08:48.457893,BSI,6540035808,4716652.0,788.0,Processed,1500,4588801
FTUWPCFGAQK,2023-01-02 21:08:48.461958,JAGO,8416880215,571154.0,538.0,Cancelled,0,7233458
FTYMNQMGZGS,2024-03-08 21:08:48.466959,Seabank,2110484533,1389750.0,218.0,Checking,0,4565447
FTBFKBJBGFE,2023-04-30 21:08:48.471129,Shopeepay,8871625983,472779.0,929.0,Checking,0,7810448
FTVYPLAALAL,2023-09-11 21:08:48.476079,Maybank,5732250456,313925.0,145.0,Checking,0,6477391
FTGTOPLMSRA,2024-01-19 21:08:48.481198,Ovo,8135320808,1942738.0,571.0,Need Confirmation,0,7235977
FTMHQFSUCUC,2023-03-21 21:08:48.486202,Mandiri,7019512076,4620239.0,133.0,Processed,1500,1796116
FTAJKIGWSMO,2022-08-09 21:08:48.490208,Mandiri,5485385430,2853331.0,998.0,Cancelled,0,6649615
FTFKRLJCUCO,2022-12-04 21:08:48.494780,Seabank,8732036447,122567.0,375.0,Checking,0,8627508
FTOLHUNEIDY,2024-02-06 21:08:48.499777,Permata,3504758607,1564482.0,276.0,Success,0,9364555
FTOEIHCDXBZ,2022-08-06 21:08:48.504096,Maybank,3504546434,4001948.0,151.0,Checking,1500,9176129
FTVTGQBZRUE,2022-08-22 21:08:48.509020,BSI,6834040679,929417.0,745.0,Need Confirmation,0,7265195
FTYSNUUDRQL,2023-01-01 21:08:48.514092,BNI,9397640155,210152.0,148.0,Checking,0,1687417
FTVPAQQGRVA,2023-05-03 21:08:48.519451,Permata,1642399991,2190729.0,674.0,Processed,1500,9431422
FTPJURCIZBE,2024-01-12 21:08:48.523376,BSI,3505561673,197996.0,184.0,Need Confirmation,1500,8420980
FTGEYJRWTEJ,2022-11-21 21:08:48.528382,JAGO,6595033028,4407097.0,592.0,Success,0,5025974
FTROJJFAPXS,2022-12-26 21:08:48.534139,Mandiri,2550439355,161818.0,60.0,Cancelled,1500,3408650
FTOBYKMROQO,2022-12-09 21:08:48.540742,BCA,7843037834,1954011.0,736.0,Checking,1500,6107905
FTVLSJNMRKF,2024-01-09 21:08:48.546741,Mandiri,8198312021,1238725.0,330.0,Failed,1500,8640712
FTFBMSBAASF,2023-08-10 21:08:48.551659,Maybank,1442233241,4697332.0,852.0,Success,1500,3773586
FTCALYZSVOU,2024-05-08 21:08:48.556673,Permata,2693018300,2516628.0,904.0,Cancelled,1500,4218102
FTUHQEPDOZP,2023-11-21 21:08:48.561674,Shopeepay,1933610910,2524648.0,485.0,Need Confirmation,1500,7322424
FTFLYQEBOXQ,2022-09-26 21:08:48.567086,BRI,5468551950,1540519.0,596.0,Success,0,4588801
FTYHZASOKMZ,2022-08-03 21:08:48.571850,Mandiri,3511519875,32432.0,366.0,Success,0,5025974
FTCLWECXLLS,2023-04-03 21:08:48.576908,Muamalat,1620655714,2907461.0,826.0,Need Confirmation,0,1811187
FTXCBHCGHEN,2023-04-16 21:08:48.582088,Mandiri,8518954608,25840.0,168.0,Cancelled,0,3094327
FTDSZANUWMM,2024-05-12 21:08:48.588414,BNI,4436101789,1020163.0,810.0,Checking,0,1811187
FTKXFXIHORE,2024-01-11 21:08:48.594607,BJB,2571615397,4743353.0,345.0,Cancelled,0,4599313
FTEVVFVYTSS,2023-03-15 21:08:48.600120,BJB,5741867585,1018210.0,878.0,Failed,0,7582581
FTUPSZRCVZY,2023-06-08 21:08:48.604047,BRI,3239022146,4418316.0,799.0,Success,0,2959133
FTNISGTYDUN,2022-05-23 21:08:48.609126,JAGO,6461961350,4824429.0,949.0,Success,1500,8770600
FTYGBJDXFLI,2022-09-17 21:08:48.614046,Maybank,7488190482,3010035.0,463.0,Failed,0,7233458
FTDDZCVXJAN,2023-06-13 21:08:48.619044,Maybank,4708558183,2543414.0,269.0,Cancelled,0,8557757
FTUTTFBCXGI,2023-04-11 21:08:48.625048,Maybank,9818027831,2417055.0,96.0,Need Confirmation,1500,6923812
FTKNUDUANTO,2023-11-09 21:08:48.630118,BJB,3739373967,4587448.0,571.0,Need Confirmation,0,3094327
FTXXQOUTONX,2023-07-29 21:08:48.634047,Muamalat,9700160327,3929626.0,904.0,Checking,1500,9393823
FTEDGZMNQSB,2023-11-01 21:08:48.639045,Maybank,6907037297,2604038.0,564.0,Processed,1500,6107905
FTMISXEMALR,2024-01-09 21:08:48.643686,BRI,5798294602,583173.0,190.0,Failed,0,4723846
FTPBLHIXMAR,2022-11-15 21:08:48.650241,JAGO,4201373469,3014023.0,941.0,Need Confirmation,0,6488399
FTNSFQMIXXB,2022-09-23 21:08:48.656058,Maybank,3499289472,1149691.0,476.0,Checking,1500,3915287
FTPGKOHAUCJ,2023-10-27 21:08:48.660951,Ovo,1350794005,4505555.0,540.0,Processed,0,6498341
FTFATKYPFYF,2023-04-06 21:08:48.667053,Gopay,6603087786,3726024.0,897.0,Need Confirmation,1500,4912283
FTGIOXDXZZJ,2023-10-14 21:08:48.670658,Permata,7358984684,3332098.0,215.0,Checking,0,4565447
FTCOBHXXLAZ,2023-02-15 21:08:48.675671,Muamalat,3074474734,3080657.0,912.0,Need Confirmation,1500,5239074
FTFACANFXCQ,2023-03-14 21:08:48.681670,Permata,1564250824,4562927.0,862.0,Need Confirmation,1500,5891500
FTHBLQYVRVH,2023-10-12 21:08:48.685329,Seabank,6763487730,3917155.0,90.0,Need Confirmation,1500,5033990
FTVMIIJBQSG,2022-09-16 21:08:48.690264,LinkAja,4839429808,4090812.0,53.0,Success,0,8770600
FTNAPCVUDCH,2023-01-09 21:08:48.695174,BCA,1761683254,4982884.0,431.0,Failed,0,4254157
FTFIGYKPVEG,2023-01-08 21:08:48.701261,BNI,2887749037,4210231.0,535.0,Processed,0,5239074
FTFGQLPJBIN,2023-08-16 21:08:48.706260,Maybank,8480869081,1039244.0,162.0,Success,0,8557757
FTAYWTVCEMT,2023-12-25 21:08:48.711261,BJB,7267175334,1146067.0,539.0,Processed,0,4254157
FTRBHBJJBZS,2023-02-21 21:08:48.716825,Permata,2872412771,2373880.0,524.0,Checking,0,5804069
FTDKVFIYHYO,2023-08-05 21:08:48.721337,BJB,2331220377,2478171.0,414.0,Cancelled,1500,1687417
FTYXDWRBJML,2022-06-11 21:08:48.727535,LinkAja,9474334117,4595446.0,363.0,Cancelled,0,5033990
FTDLELRKCPL,2023-03-02 21:08:48.732592,BCA,2990036534,1425432.0,65.0,Success,0,4476775
FTIUQYGYSIS,2022-08-30 21:08:48.737602,BRI,9533211564,2424235.0,221.0,Processed,0,6167855
FTWLTHKKHJK,2024-04-27 21:08:48.743192,Dana,8649819756,4093612.0,159.0,Cancelled,0,4664299
FTQBSKIZCTL,2023-10-31 21:08:48.747803,Permata,9884916161,1039829.0,668.0,Processed,0,7200561
FTMCIHCELYY,2024-01-05 21:08:48.753882,Seabank,3662675731,3608450.0,395.0,Need Confirmation,0,7200561
FTSHQYALBBK,2022-05-22 21:08:48.758767,Maybank,4393192283,2329220.0,351.0,Need Confirmation,1500,1796116
FTDKCYWHJGN,2024-04-28 21:08:48.764974,Ovo,5814401412,1168870.0,516.0,Need Confirmation,1500,6075878
FTAWTGKTWCP,2023-05-13 21:08:48.770070,BSI,1773779379,3026584.0,757.0,Checking,0,4218102
FTWEBYTFFFO,2023-08-14 21:08:48.775065,Gopay,2887485840,3807803.0,726.0,Checking,1500,8420980
FTMJMAPBICT,2022-10-17 21:08:48.781907,Permata,3207855868,2518580.0,626.0,Processed,1500,9393823
FTRDYKQGHEB,2023-01-24 21:08:48.787907,BRI,7955549527,3002764.0,914.0,Failed,0,9176129
FTMBSPNKCFR,2023-12-06 21:08:48.795507,Ovo,6163862213,2351395.0,773.0,Checking,0,4664299
FTNMNVSRBZU,2023-10-17 21:08:48.802016,BSI,2528991678,3063230.0,360.0,Need Confirmation,1500,8557757
FTSLRYJPJLV,2024-02-24 21:08:48.807145,Muamalat,9915973408,2554871.0,641.0,Cancelled,1500,6649615
FTEFOXJMERW,2024-01-12 21:08:48.811719,BSI,1874694747,4827286.0,570.0,Cancelled,1500,4912283
FTTKCUPGETV,2024-02-28 21:08:48.817932,JAGO,8957421465,2675313.0,641.0,Success,1500,7582581
FTCZBVNRXRT,2022-07-02 21:08:48.821950,Seabank,1157179281,3690776.0,454.0,Processed,0,4565447
FTUAQJXERCO,2024-04-26 21:08:48.826950,Maybank,7976899240,175134.0,765.0,Cancelled,1500,9431422
FTIALQDFELC,2024-04-01 21:08:48.831950,Permata,8958786054,2833628.0,394.0,Processed,0,9364555
FTUOLYPBXEW,2024-05-07 21:08:48.837049,Maybank,5472633333,4905085.0,688.0,Success,0,6107905
FTAEHJIJJDR,2024-04-03 21:08:48.842215,Seabank,7534190991,4888830.0,285.0,Cancelled,1500,6242129
FTQPOEEHCON,2024-05-18 21:08:48.847213,Seabank,5727883466,4815205.0,574.0,Failed,0,8770600
FTFSKTSARCG,2023-10-04 21:08:48.852198,Ovo,1325480907,1793228.0,445.0,Processed,0,1687417
FTYIERRPLJU,2023-03-07 21:08:48.856690,Gopay,9217310265,3343565.0,186.0,Success,1500,8497477
FTHZXFKFPFX,2022-09-19 21:08:48.861690,BNI,6205058787,3132852.0,859.0,Failed,1500,8649404
FTQKGNZHEUB,2022-07-05 21:08:48.866694,Ovo,4245633730,1766537.0,223.0,Checking,0,9176129
FTYJMRNIJXX,2022-09-03 21:08:48.871696,BSI,8561826949,438121.0,384.0,Checking,1500,1514016
FTSUMHARMJZ,2024-03-01 21:08:48.876696,Permata,7806973617,3983606.0,737.0,Processed,0,1325863
FTZVMBDDVPX,2023-04-04 21:08:48.880694,BCA,9067574158,3410732.0,986.0,Failed,1500,1811187
FTCPRMCMOEO,2024-01-07 21:08:48.885792,BCA,5133628252,420475.0,914.0,Failed,0,2488319
FTOWIIEPIUF,2023-01-18 21:08:48.891792,BSI,4841727752,2778963.0,734.0,Checking,1500,1514016
FTXNGLGJCJT,2022-10-19 21:08:48.897791,Maybank,6145110309,1311840.0,666.0,Checking,1500,8046879
FTXBPIAIATL,2023-08-26 21:08:48.903150,Maybank,4697518315,3309719.0,155.0,Cancelled,0,8770600
FTISIYWSVVQ,2023-02-09 21:08:48.908158,Muamalat,2223753941,3332513.0,638.0,Failed,1500,8956397
FTQRATYMISE,2024-03-06 21:08:48.913067,BNI,6708450867,3592052.0,249.0,Success,1500,4565447
FTGYITNJGJF,2024-04-13 21:08:48.917068,BSI,6941160528,859712.0,337.0,Checking,1500,1687417
FTVHCYOTIRY,2022-06-08 21:08:48.922661,Seabank,4592347452,1076414.0,888.0,Need Confirmation,0,3200751
FTZNVZUSOGZ,2024-01-05 21:08:48.927044,LinkAja,4005340546,995337.0,897.0,Failed,1500,4664299
FTNSMJTOBDK,2022-09-05 21:08:48.932049,BJB,8656327244,4553730.0,194.0,Need Confirmation,0,4565447
FTGXOSDTTDD,2024-02-14 21:08:48.937349,Gopay,5790458463,4865761.0,528.0,Checking,1500,5239074
FTZKICKKSJF,2023-04-08 21:08:48.942349,Dana,3757093499,1974109.0,946.0,Need Confirmation,1500,6167855
FTGISWSSKTD,2023-09-16 21:08:48.948350,Mandiri,8689947495,919043.0,154.0,Success,1500,9393823
FTXJETDJXHS,2022-06-25 21:08:48.953346,Permata,3649869640,3943548.0,520.0,Checking,1500,7602999
FTAMITFRJCH,2024-03-09 21:08:48.958351,JAGO,5835184520,78902.0,689.0,Checking,1500,3074505
FTTRUMIQIKY,2023-09-04 21:08:48.963432,Ovo,4309675643,2382842.0,143.0,Processed,1500,6275968
FTBTVFDXFKD,2023-03-30 21:08:48.968090,BRI,5990287508,3208780.0,346.0,Cancelled,0,2959133
FTLDDCUTVAL,2023-08-27 21:08:48.973090,LinkAja,6941838395,3011403.0,400.0,Failed,1500,9465231
FTVQARGNKVD,2023-02-28 21:08:48.978186,Gopay,6799319301,2692312.0,484.0,Failed,1500,7322424
FTZMWZEXJBH,2023-05-21 21:08:48.984181,BRI,8039377734,3949136.0,951.0,Cancelled,0,8557757
FTWCFWUNPQO,2022-12-30 21:08:48.989181,Mandiri,7995940997,4648512.0,762.0,Processed,1500,6242129
FTSGXHNOSQX,2023-05-12 21:08:48.994183,BRI,7942795695,201603.0,181.0,Need Confirmation,1500,7810448
FTLBZGPNVLV,2022-11-16 21:08:48.999257,JAGO,4948333043,4763730.0,363.0,Cancelled,1500,8497477
FTLHXCFUPRJ,2022-07-11 21:08:49.004091,LinkAja,8387930920,4333010.0,764.0,Failed,0,7833952
FTLPWAFIBFV,2022-07-14 21:08:49.009084,BSI,9105187266,2981221.0,357.0,Success,1500,3915287
FTADAFMPJVA,2023-01-02 21:08:49.014514,LinkAja,5351244907,138957.0,790.0,Cancelled,0,4218102
FTJPOCOZCYZ,2024-01-21 21:08:49.019443,BCA,5956142980,4804689.0,204.0,Processed,0,9783435
FTBQMZEABXD,2022-06-07 21:08:49.023524,BJB,1475057078,3427799.0,522.0,Success,0,8627508
FTSTSDWHLQK,2022-11-16 21:08:49.028066,BRI,6235338990,2804891.0,70.0,Need Confirmation,1500,3408650
FTTSUEEBHNM,2023-11-15 21:08:49.033109,BCA,7884344024,3901091.0,190.0,Processed,1500,3773586
FTUODCZMXRZ,2024-01-28 21:08:49.038038,Maybank,6308373524,1428057.0,249.0,Cancelled,1500,8640712
FTNNUZBGKCF,2023-05-27 21:08:49.043037,BCA,6447193841,920372.0,302.0,Need Confirmation,0,1796116
FTYWAMVYXYY,2023-02-21 21:08:49.047149,BNI,3286009935,2666689.0,877.0,Checking,0,5891500
FTNKIJUHRTN,2023-10-25 21:08:49.051314,Ovo,7781474999,2287543.0,571.0,Processed,1500,4588801
FTBGMHCGMHJ,2024-05-17 21:08:49.057327,Permata,3564988905,3010387.0,375.0,Processed,0,5804069
FTFBHPBADIG,2024-05-06 21:08:49.061407,JAGO,2781778259,2123340.0,155.0,Failed,1500,7347132
FTXWSQGOICA,2023-10-31 21:08:49.067322,Gopay,4007530573,4284701.0,886.0,Need Confirmation,0,5033990
FTFORGWCLDQ,2024-03-25 21:08:49.072011,BJB,1931569848,3484365.0,759.0,Checking,1500,6649615
FTDZUZDKXXS,2022-07-30 21:08:49.076059,Shopeepay,4450398777,3768703.0,357.0,Need Confirmation,0,3707886
FTSIEUEXURQ,2024-04-09 21:08:49.081323,Shopeepay,5620929168,4377025.0,839.0,Processed,1500,3773586
FTVKEUPJGEF,2023-10-08 21:08:49.086320,Ovo,7120258648,4689269.0,628.0,Checking,0,7213483
FTCUPFCEHZC,2022-10-11 21:08:49.091557,Dana,8776497047,2093265.0,192.0,Cancelled,0,7810448
FTCHOCFNAWJ,2023-09-09 21:08:49.096630,Mandiri,2334112384,1348219.0,612.0,Cancelled,1500,3200751
FTKWTMDQYVX,2023-03-05 21:08:49.100417,Mandiri,3383691604,2854422.0,904.0,Checking,1500,9364555
FTMMYZQEUNE,2023-07-21 21:08:49.105636,Ovo,2396674389,2763236.0,53.0,Checking,1500,7465772
FTBWYHCDNCQ,2022-09-28 21:08:49.110638,JAGO,8454111527,2103522.0,998.0,Success,0,4254157
FTZQWDJQVJP,2022-12-05 21:08:49.115201,JAGO,9780394149,1547629.0,100.0,Need Confirmation,0,3707886
FTDXIWXFLTW,2022-06-22 21:08:49.120467,Dana,8333721013,3848290.0,833.0,Cancelled,0,7582581
FTAHQOFRSUU,2023-12-07 21:08:49.125539,BJB,7396314339,35560.0,778.0,Success,0,4965362
FTFRRHMKFIF,2023-01-13 21:08:49.130549,Maybank,8607790910,557793.0,728.0,Success,0,8649404
FTVSYZSVXYR,2023-11-09 21:08:49.134872,Muamalat,6663385522,4757074.0,221.0,Checking,1500,4451779
FTYPQAJZLES,2022-12-23 21:08:49.138974,Ovo,9725534745,518330.0,551.0,Failed,0,4664299
FTOZZKSMVPG,2022-12-20 21:08:49.142906,BRI,4837512827,2343130.0,832.0,Success,0,4476775
FTCZDSTYFFN,2023-08-16 21:08:49.148504,Dana,3383541010,1645109.0,922.0,Success,1500,7192899
FTBPBTPAEWB,2022-08-31 21:08:49.153241,JAGO,9989872438,1383987.0,297.0,Failed,1500,2488319
FTVNDNACTHY,2023-02-12 21:08:49.157175,Permata,4217075127,4606420.0,182.0,Processed,0,1514016
FTKYCMUBKQO,2022-06-21 21:08:49.162360,LinkAja,3864085762,11297.0,636.0,Success,1500,4965362
FTFQMTYVLES,2023-04-28 21:08:49.167034,Mandiri,4927923536,946110.0,572.0,Need Confirmation,1500,5885633
FTWSBGTMELN,2022-09-28 21:08:49.172137,BCA,4223137543,99484.0,347.0,Need Confirmation,1500,1325863
FTCWTHWIYUP,2023-12-21 21:08:49.176859,Ovo,4326122565,3610600.0,960.0,Processed,1500,5467104
FTGRMENKASB,2023-12-19 21:08:49.181050,JAGO,3851628582,1730907.0,456.0,Need Confirmation,1500,6167855
FTMGYIBTSXR,2023-12-09 21:08:49.186651,Maybank,1568698136,4907937.0,803.0,Checking,1500,6583888
FTGGPXSJMJP,2023-02-17 21:08:49.190647,Gopay,1465345096,1466759.0,516.0,Need Confirmation,1500,2324037
